time_ns,device,sensor,x,y,z,extra
1774665765857851600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4938579772953761, ""qx"": -0.12423675789832614, ""qz"": 0.227961363244262, ""roll"": 0.28649359960433035, ""qw"": -0.9588080212811695, ""qy"": -0.11526478537764218, ""pitch"": 0.18677053242335886}"
1774665765867834600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.47301368616550415, ""qx"": -0.1297336954233537, ""qz"": 0.21661227153876308, ""roll"": 0.2911482592999052, ""qw"": -0.9604748198350788, ""qy"": -0.11720250480492185, ""pitch"": 0.1997628412899943}"
1774665765877817600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.45458748414765593, ""qx"": -0.13679621167224457, ""qz"": 0.20611930392592107, ""roll"": 0.2958701096669861, ""qw"": -0.9616111564095882, ""qy"": -0.11876769852412196, ""pitch"": 0.21579995376585673}"
1774665765887800600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4382655690920444, ""qx"": -0.14485645412350412, ""qz"": 0.19648001004083485, ""roll"": 0.299596213533646, ""qw"": -0.9623463672023147, ""qy"": -0.11958919950781662, ""pitch"": 0.23393835607120278}"
1774665765897783800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.42448905835029654, ""qx"": -0.15362070576194542, ""qz"": 0.18800517294287, ""roll"": 0.3018246301117047, ""qw"": -0.9626971525031047, ""qy"": -0.1194529546428616, ""pitch"": 0.25357360789923594}"
1774665765907766500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4133634199753187, ""qx"": -0.1627383530888162, ""qz"": 0.18084123679887862, ""roll"": 0.30241226405068317, ""qw"": -0.962708612742094, ""qy"": -0.11834229426841322, ""pitch"": 0.2739506788836195}"
1774665765917750500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.40452716021532664, ""qx"": -0.17173544729798149, ""qz"": 0.17493308706461622, ""roll"": 0.3012011460149578, ""qw"": -0.9624882101305441, ""qy"": -0.11628349618879259, ""pitch"": 0.29412550946706345}"
1774665765927733800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.39755149138959783, ""qx"": -0.18018173973854362, ""qz"": 0.17017961974987758, ""roll"": 0.29813668338501004, ""qw"": -0.9621460970189085, ""qy"": -0.11335065851874235, ""pitch"": 0.3132397695207172}"
1774665765937716700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.392267476377248, ""qx"": -0.18778621543204507, ""qz"": 0.16656889239286995, ""roll"": 0.29329778094458964, ""qw"": -0.9617540112584828, ""qy"": -0.10963759376595196, ""pitch"": 0.3306774673517195}"
1774665765947699700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.38875078587756506, ""qx"": -0.19448004555352802, ""qz"": 0.16413343930410607, ""roll"": 0.28709881371950063, ""qw"": -0.9613228433275257, ""qy"": -0.10533797905090649, ""pitch"": 0.3462122542041283}"
1774665765957682700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.3871487033048187, ""qx"": -0.20041286052949822, ""qz"": 0.1628615954437452, ""roll"": 0.28028342544934104, ""qw"": -0.9608116980369977, ""qy"": -0.1007551822869751, ""pitch"": 0.3600272562634629}"
1774665765967665700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.38781008019357927, ""qx"": -0.20584353644747316, ""qz"": 0.16278807282560226, ""roll"": 0.2738318967583065, ""qw"": -0.9601359214025247, ""qy"": -0.09626793464202005, ""pitch"": 0.3724869941975173}"
1774665765977648600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.3909911501657512, ""qx"": -0.2109850751544274, ""qz"": 0.16394251732834242, ""roll"": 0.26825319790004554, ""qw"": -0.9592379446033956, ""qy"": -0.09203684168042198, ""pitch"": 0.38395699434903874}"
1774665765987632600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.39705404874828687, ""qx"": -0.21594832326373786, ""qz"": 0.1664214771604908, ""roll"": 0.26403544894160863, ""qw"": -0.958064183751832, ""qy"": -0.0882234013342049, ""pitch"": 0.394579647143511}"
1774665765997615600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4063843965758245, ""qx"": -0.22071515059986313, ""qz"": 0.1703715611963733, ""roll"": 0.26144864310948845, ""qw"": -0.9565822200564618, ""qy"": -0.08490567172403732, ""pitch"": 0.40425438440726275}"
1774665766007598600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.41923003589314684, ""qx"": -0.22485022535260524, ""qz"": 0.17602035527411464, ""roll"": 0.25997444462645247, ""qw"": -0.9548583078254631, ""qy"": -0.0818837326173802, ""pitch"": 0.41214300313067076}"
1774665766017581800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.43558747114301455, ""qx"": -0.22786902714376317, ""qz"": 0.18352214503603315, ""roll"": 0.2587591608825754, ""qw"": -0.9529842284946667, ""qy"": -0.07884512194516781, ""pitch"": 0.4173852102789764}"
1774665766027564800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4549971115045234, ""qx"": -0.22959290806996663, ""qz"": 0.19269219464448595, ""roll"": 0.25767962044127984, ""qw"": -0.9510024094612657, ""qy"": -0.0758367537916704, ""pitch"": 0.41967153848672356}"
1774665766037547500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.47693586695222084, ""qx"": -0.22983258602724138, ""qz"": 0.20330069826023175, ""roll"": 0.2568200251613653, ""qw"": -0.948952592566382, ""qy"": -0.07303968903961061, ""pitch"": 0.41862264293281237}"
1774665766047531500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.500923362016316, ""qx"": -0.22851750733212342, ""qz"": 0.21511293840144755, ""roll"": 0.2563482437984659, ""qw"": -0.9468439178091748, ""qy"": -0.07066009039678653, ""pitch"": 0.4140725413090259}"
1774665766057514800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.526725058043862, ""qx"": -0.2256726806466905, ""qz"": 0.22798147129848326, ""roll"": 0.2566162556676259, ""qw"": -0.9446381490012553, ""qy"": -0.06895783818540592, ""pitch"": 0.4059762300345519}"
1774665766067497700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.5541035655777157, ""qx"": -0.22137290403273746, ""qz"": 0.24174589153159978, ""roll"": 0.25806686521259964, ""qw"": -0.9422828277445435, ""qy"": -0.06823443959026347, ""pitch"": 0.3943422245584558}"
1774665766077480700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.582765244429962, ""qx"": -0.21584537968579284, ""qz"": 0.256195818505397, ""roll"": 0.261180574863209, ""qw"": -0.9397044554213109, ""qy"": -0.06877424034789277, ""pitch"": 0.3794637119484769}"
1774665766087463700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6122730517193383, ""qx"": -0.2093573174906872, ""qz"": 0.2710628976911029, ""roll"": 0.2663488229629445, ""qw"": -0.9368458381130375, ""qy"": -0.07081230786476876, ""pitch"": 0.3617183218903234}"
1774665766097446700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6419794337427042, ""qx"": -0.20226276461252982, ""qz"": 0.2860216259237441, ""roll"": 0.2732895244034922, ""qw"": -0.9336886038829599, ""qy"": -0.07420995758111158, ""pitch"": 0.3418701187845981}"
1774665766107429600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6712449606354507, ""qx"": -0.19476676578667185, ""qz"": 0.30081597466095095, ""roll"": 0.28110776927556397, ""qw"": -0.9302736026819349, ""qy"": -0.0785293220454601, ""pitch"": 0.32059048253646233}"
1774665766117413600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6993302013067014, ""qx"": -0.18682540599444586, ""qz"": 0.31518127177062055, ""roll"": 0.28878567063608296, ""qw"": -0.9267212160510765, ""qy"": -0.08333543765832423, ""pitch"": 0.2981356331468672}"
1774665766127396600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.725755931139361, ""qx"": -0.1782486886927364, ""qz"": 0.3289509779585791, ""roll"": 0.2959047685902393, ""qw"": -0.9231373548582357, ""qy"": -0.08852142808172278, ""pitch"": 0.2742838486728701}"
1774665766137379600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.7506497727517865, ""qx"": -0.16886633736526935, ""qz"": 0.3421784961351307, ""roll"": 0.3031008483405657, ""qw"": -0.9194949570831061, ""qy"": -0.09448268946868371, ""pitch"": 0.24843117570069528}"
1774665766147362800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.7741106527515538, ""qx"": -0.1587066858155635, ""qz"": 0.35487988926158404, ""roll"": 0.31091899739578666, ""qw"": -0.9157350402769404, ""qy"": -0.10149716233944231, ""pitch"": 0.2204081763941065}"
1774665766157345800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.7959779706558512, ""qx"": -0.14804537029678957, ""qz"": 0.3669209414547904, ""roll"": 0.3196360804582015, ""qw"": -0.9118323507762969, ""qy"": -0.10960488330280323, ""pitch"": 0.1907063251524696}"
1774665766167328500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8158935038921311, ""qx"": -0.13721051552933072, ""qz"": 0.3780666124452376, ""roll"": 0.32970900925636754, ""qw"": -0.9077994101243089, ""qy"": -0.11890765160134477, ""pitch"": 0.15988960840702757}"
1774665766177312500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8334814640522356, ""qx"": -0.12654736735416539, ""qz"": 0.38809190456796816, ""roll"": 0.34126359525634214, ""qw"": -0.9036885785567902, ""qy"": -0.12929531905813113, ""pitch"": 0.12871702564653262}"
1774665766187295700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8483342638924029, ""qx"": -0.11636485549585969, ""qz"": 0.39677482359402255, ""roll"": 0.35411054647190016, ""qw"": -0.8996081949186164, ""qy"": -0.14047758241646496, ""pitch"": 0.09804663312812159}"
1774665766197278700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8599447815322604, ""qx"": -0.10682084960933214, ""qz"": 0.4038739238012823, ""roll"": 0.3680464022193021, ""qw"": -0.8957167692597382, ""qy"": -0.15220543827624386, ""pitch"": 0.06847232986365556}"
1774665766207261700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8680101231365365, ""qx"": -0.09796941411597691, ""qz"": 0.4092568386508344, ""roll"": 0.38303838231140824, ""qw"": -0.8921318012348568, ""qy"": -0.16435227905573838, ""pitch"": 0.040289570579159786}"
1774665766217244700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8724599869599842, ""qx"": -0.08982602992267898, ""qz"": 0.4129023084680636, ""roll"": 0.39950777725629055, ""qw"": -0.8888734739650286, ""qy"": -0.17705041812631014, ""pitch"": 0.013479305996477807}"
1774665766227227600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8734695010562306, ""qx"": -0.0824308908138122, ""qz"": 0.41490025957554133, ""roll"": 0.4175983196506271, ""qw"": -0.8859224160755373, ""qy"": -0.19027440958997627, ""pitch"": -0.01183533226480191}"
1774665766237211600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8713677590524727, ""qx"": -0.07582580521727432, ""qz"": 0.4154057199005341, ""roll"": 0.4371212551614028, ""qw"": -0.8832560746479875, ""qy"": -0.20383154440137452, ""pitch"": -0.03540576953054303}"
1774665766247195000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8659564356679927, ""qx"": -0.06995220714985867, ""qz"": 0.4143356812612891, ""roll"": 0.45736774413055714, ""qw"": -0.8810279447828023, ""qy"": -0.21730707820409534, ""pitch"": -0.0568470667637878}"
1774665766257177900,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8569113565353037, ""qx"": -0.06479567524885615, ""qz"": 0.41152410068930106, ""roll"": 0.477822180306682, ""qw"": -0.8794174333747152, ""qy"": -0.23037907581962683, ""pitch"": -0.07572052892396033}"
1774665766267160800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8438766517139596, ""qx"": -0.060438006337482475, ""qz"": 0.4067598744709449, ""roll"": 0.498418036964707, ""qw"": -0.8785651863257999, ""qy"": -0.24293399000771768, ""pitch"": -0.09156202497748056}"
1774665766277143800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8266738253090249, ""qx"": -0.057134178281124395, ""qz"": 0.3998715646419647, ""roll"": 0.5197454623838371, ""qw"": -0.8784857023570705, ""qy"": -0.25514950700290917, ""pitch"": -0.10385755507031444}"
1774665766287126800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8056174440659561, ""qx"": -0.055352483851733594, ""qz"": 0.3908549776444148, ""roll"": 0.5426595608233481, ""qw"": -0.8790480198980593, ""qy"": -0.26728813310552185, ""pitch"": -0.11185994335358132}"
1774665766297110800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.7813668354214249, ""qx"": -0.05572862668852581, ""qz"": 0.3797959004804585, ""roll"": 0.5680455355684645, ""qw"": -0.8800396335338952, ""qy"": -0.2796060156872518, ""pitch"": -0.114549987378325}"
1774665766307093800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.7549909423976411, ""qx"": -0.05897302001652306, ""qz"": 0.36690355788516904, ""roll"": 0.5967799682685747, ""qw"": -0.8811459014771094, ""qy"": -0.29237947232523853, ""pitch"": -0.11084933971303423}"
1774665766317077000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.7277810936843894, ""qx"": -0.06566315741841465, ""qz"": 0.35245535559434843, ""roll"": 0.6294985202870732, ""qw"": -0.8819978320997379, ""qy"": -0.3058485505754609, ""pitch"": -0.09993264138554667}"
1774665766327059700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.7006009963688301, ""qx"": -0.0760857283559111, ""qz"": 0.3365210315889917, ""roll"": 0.6664691482411036, ""qw"": -0.8823036278629376, ""qy"": -0.32016364220388827, ""pitch"": -0.08131174047968626}"
1774665766337042700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6741133492424689, ""qx"": -0.08998816528799905, ""qz"": 0.319167658201632, ""roll"": 0.7070235605725359, ""qw"": -0.8818735820766982, ""qy"": -0.3351611907025714, ""pitch"": -0.05525696873714026}"
1774665766347026000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6486406715091269, ""qx"": -0.10654728076423703, ""qz"": 0.3005009932879839, ""roll"": 0.7500701749058444, ""qw"": -0.8805806979676544, ""qy"": -0.3506059059529549, ""pitch"": -0.023069934592016623}"
1774665766357008600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6240863913325406, ""qx"": -0.12486849014205943, ""qz"": 0.2805329132895108, ""roll"": 0.7942992961000692, ""qw"": -0.8784415782991335, ""qy"": -0.36612782830956453, ""pitch"": 0.013957987720410835}"
1774665766366992600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6003302151405691, ""qx"": -0.14422022495989775, ""qz"": 0.2593190823489854, ""roll"": 0.838316923168953, ""qw"": -0.8755617907609179, ""qy"": -0.3812423587551288, ""pitch"": 0.054848095518750285}"
1774665766376976000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.5772278929479329, ""qx"": -0.16392659594698797, ""qz"": 0.2370188608139422, ""roll"": 0.8804744704585791, ""qw"": -0.8721612698751727, ""qy"": -0.39532892385429724, ""pitch"": 0.09870020759062874}"
1774665766386958800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.5548502690372138, ""qx"": -0.1835895317087088, ""qz"": 0.21390833348733643, ""roll"": 0.9195596901358056, ""qw"": -0.8684203326146911, ""qy"": -0.40790236472281494, ""pitch"": 0.1448644837508681}"
1774665766396941800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.5336483812203108, ""qx"": -0.2032421319075771, ""qz"": 0.1903232570756674, ""roll"": 0.9550680796742825, ""qw"": -0.864396425538319, ""qy"": -0.4186747543777039, ""pitch"": 0.19319604914860047}"
1774665766406924800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.5144579358739432, ""qx"": -0.22323346716424006, ""qz"": 0.1666187972031794, ""roll"": 0.9874657914600422, ""qw"": -0.8599393754414228, ""qy"": -0.42767904704360055, ""pitch"": 0.24382449876686846}"
1774665766416907800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4982925072667583, ""qx"": -0.24407040052110918, ""qz"": 0.14302979156286352, ""roll"": 1.018393593842252, ""qw"": -0.854648101910295, ""qy"": -0.4353720302504816, ""pitch"": 0.2969930935798756}"
1774665766426891800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4861947443233506, ""qx"": -0.2661330397501375, ""qz"": 0.11969420995348608, ""roll"": 1.05015407101074, ""qw"": -0.8479867592595096, ""qy"": -0.4424534677141082, ""pitch"": 0.35270371942104006}"
1774665766436874800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.47902212966138663, ""qx"": -0.28957763669532344, ""qz"": 0.09653136375439213, ""roll"": 1.085702756623664, ""qw"": -0.8393096867006095, ""qy"": -0.4498730753245544, ""pitch"": 0.4106843956743088}"
1774665766446857700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.47749314754087124, ""qx"": -0.31427268843930606, ""qz"": 0.07338395457307324, ""roll"": 1.1276031766876895, ""qw"": -0.8280955701761277, ""qy"": -0.4583723543442063, ""pitch"": 0.47037578366168625}"
1774665766456840700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4811878829248906, ""qx"": -0.3394683055620545, ""qz"": 0.05006636577650462, ""roll"": 1.1758359033314967, ""qw"": -0.8145030754637862, ""qy"": -0.467802721746677, ""pitch"": 0.5307190286216229}"
1774665766466824000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.48740350081981537, ""qx"": -0.36361368728566246, ""qz"": 0.02628760996210161, ""roll"": 1.227253303703559, ""qw"": -0.7995320719623777, ""qy"": -0.4773285143755291, ""pitch"": 0.5899818701113778}"
1774665766476807000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.49197482085035404, ""qx"": -0.3847725103124836, ""qz"": 0.0021427041391950106, ""roll"": 1.276261872777636, ""qw"": -0.7847996466001772, ""qy"": -0.4858343102879509, ""pitch"": 0.6458239615658397}"
1774665766486791000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.49135819766486694, ""qx"": -0.4015035871826023, ""qz"": -0.021391348960655497, ""roll"": 1.316188751757301, ""qw"": -0.7721348677291252, ""qy"": -0.49208226714270215, ""pitch"": 0.6959078399191344}"
1774665766496773600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4840394313699064, ""qx"": -0.4135610149509209, ""qz"": -0.043336377844699195, ""roll"": 1.3436317354249325, ""qw"": -0.7624622110360086, ""qy"": -0.4957224232363655, ""pitch"": 0.7390890448300487}"
1774665766506756900,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4712937529532301, ""qx"": -0.4218370327199136, ""qz"": -0.06294304811132523, ""roll"": 1.3590822694411515, ""qw"": -0.7556847937822655, ""qy"": -0.4970234455114055, ""pitch"": 0.7755655488907951}"
1774665766516739800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4558859964003141, ""qx"": -0.4274110461436044, ""qz"": -0.07965330216367406, ""roll"": 1.3656154587274756, ""qw"": -0.7511469163048913, ""qy"": -0.4967429510808621, ""pitch"": 0.805578390517736}"
1774665766526722800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4405326674307939, ""qx"": -0.4311364843821212, ""qz"": -0.09330832529866179, ""roll"": 1.3672537267930012, ""qw"": -0.7480286302980782, ""qy"": -0.49585103456078206, ""pitch"": 0.8294186790569686}"
1774665766536705800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.42749155822037754, ""qx"": -0.4338706985752328, ""qz"": -0.10428241644182, ""roll"": 1.3679419949293434, ""qw"": -0.745477677665333, ""qy"": -0.4951205604097753, ""pitch"": 0.8482837126959881}"
1774665766546688800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.41780156843705146, ""qx"": -0.43638820842265874, ""qz"": -0.11333710109105964, ""roll"": 1.3700261594082535, ""qw"": -0.7428975799392888, ""qy"": -0.4947962206714626, ""pitch"": 0.8641459676037745}"
1774665766556672800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4119723441203912, ""qx"": -0.4391063785786476, ""qz"": -0.1209440393821076, ""roll"": 1.3747093454758776, ""qw"": -0.7399845266505642, ""qy"": -0.4949557490063225, ""pitch"": 0.8781952825796144}"
1774665766566656000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4096490403073507, ""qx"": -0.44202567731011855, ""qz"": -0.1276093421063083, ""roll"": 1.3828325469218508, ""qw"": -0.7365138283102572, ""qy"": -0.4958594392807152, ""pitch"": 0.8909488914020167}"
1774665766576638700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4104768159644836, ""qx"": -0.4450298183831832, ""qz"": -0.13347075015512075, ""roll"": 1.3943480005215267, ""qw"": -0.7325157309501967, ""qy"": -0.4975487751417584, ""pitch"": 0.9023719007461912}"
